date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:21	23854/23854	---M-Z	200	added ('OK')	text/html	etag:%225d2e-64eb8581-bcd4dea7ae3cf47d;gz%22	https://html.themeori.net/barbex/services.html	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/services.html	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:22	16122/16122	---M-Z	200	added ('OK')	text/html	etag:%223efa-64eb8581-8decd9e673f84969;gz%22	https://html.themeori.net/barbex/services-details.html	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/services-details.html	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:22	41190/41190	---M-Z	200	added ('OK')	text/html	etag:%22a0e6-64eb8581-7a4283ef4239d2a;gz%22	https://html.themeori.net/barbex/product-page.html	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/product-page.html	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:22	21511/21511	---M-Z	200	added ('OK')	text/html	etag:%225407-64eb8581-dbd6ab8a097cf973;gz%22	https://html.themeori.net/barbex/product-details.html	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/product-details.html	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:22	15612/15612	---M-Z	200	added ('OK')	text/html	etag:%223cfc-64eb8581-86311d1ff71d4805;gz%22	https://html.themeori.net/barbex/cart.html	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/cart.html	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:23	14586/14586	---M-Z	200	added ('OK')	text/html	etag:%2238fa-64eb8581-f3f4ccbe6fa841de;gz%22	https://html.themeori.net/barbex/checkout.html	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/checkout.html	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:23	19022/19022	---M-Z	200	added ('OK')	text/html	etag:%224a4e-64eb8581-dda442c7fd878968;gz%22	https://html.themeori.net/barbex/blog-grid.html	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/blog-grid.html	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:23	20991/20991	---M-Z	200	added ('OK')	text/html	etag:%2251ff-64eb8581-a1e133f2dc035f85;gz%22	https://html.themeori.net/barbex/blog-standard.html	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/blog-standard.html	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:24	26893/26893	---M-Z	200	added ('OK')	text/html	etag:%22690d-64eb8581-f2884b25ef194718;gz%22	https://html.themeori.net/barbex/blog-details.html	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/blog-details.html	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:24	13723/13723	---M-Z	200	added ('OK')	text/html	etag:%22359b-64eb8581-4771e6b6f6855eef;gz%22	https://html.themeori.net/barbex/contact.html	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/contact.html	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:25	76534/76534	---M--	200	added ('OK')	image/jpeg	etag:%2212af6-64eb8581-2f97f1985084bf14;;;%22	https://html.themeori.net/barbex/assets/img/bg/banner-bg-1.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/bg/banner-bg-1.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:25	222297/222297	---M--	200	added ('OK')	image/png	etag:%2236459-64eb8581-c905bfba789c2314;;;%22	https://html.themeori.net/barbex/assets/img/bg/banner-1.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/bg/banner-1.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:26	26283/26283	---M--	200	added ('OK')	image/jpeg	etag:%2266ab-64eb8581-b8f83fb7df29c1b2;;;%22	https://html.themeori.net/barbex/assets/img/bg/banner-bg-2.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/bg/banner-bg-2.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:27	55532/55532	---M--	200	added ('OK')	image/jpeg	etag:%22d8ec-64eb8581-a14f20d67146198d;;;%22	https://html.themeori.net/barbex/assets/img/about/about-1.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/about/about-1.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:27	12744/12744	---M--	200	added ('OK')	image/jpeg	etag:%2231c8-64eb8581-6352d08da3d3d593;;;%22	https://html.themeori.net/barbex/assets/img/about/about-2.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/about/about-2.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:27	215536/215536	---M--	200	added ('OK')	image/png	etag:%22349f0-64eb8581-e7a7dde8c6326761;;;%22	https://html.themeori.net/barbex/assets/img/bg/banner-2.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/bg/banner-2.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:27	33310/33310	---M--	200	added ('OK')	image/jpeg	etag:%22821e-64eb8581-2fbd8f1ae62b734c;;;%22	https://html.themeori.net/barbex/assets/img/about/about-3.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/about/about-3.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:27	3081/3081	---M--	200	added ('OK')	image/png	etag:%22c09-64eb8581-31b45ea55272bca1;;;%22	https://html.themeori.net/barbex/assets/img/shape/about.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/shape/about.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:28	3744/3744	---M--	200	added ('OK')	image/png	etag:%22ea0-64eb8581-6084b9d9cd8734fb;;;%22	https://html.themeori.net/barbex/assets/img/shape/services.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/shape/services.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:28	860/860	---M--	200	added ('OK')	image/png	etag:%2235c-64eb8581-fec25059ff5950c7;;;%22	https://html.themeori.net/barbex/assets/img/icon/services-1.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/services-1.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:28	860/860	---M--	200	added ('OK')	image/png	etag:%2235c-64eb8581-fe3069f4f60d754;;;%22	https://html.themeori.net/barbex/assets/img/icon/services-7.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/services-7.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:29	788/788	---M--	200	added ('OK')	image/png	etag:%22314-64eb8581-ed14bb8c5d984837;;;%22	https://html.themeori.net/barbex/assets/img/icon/services-2.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/services-2.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:29	778/778	---M--	200	added ('OK')	image/png	etag:%2230a-64eb8581-ec866105fe8ed219;;;%22	https://html.themeori.net/barbex/assets/img/icon/services-8.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/services-8.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:29	924/924	---M--	200	added ('OK')	image/png	etag:%2239c-64eb8581-8cb6eeabcfb93ef4;;;%22	https://html.themeori.net/barbex/assets/img/icon/services-3.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/services-3.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:30	917/917	---M--	200	added ('OK')	image/png	etag:%22395-64eb8581-27700f255c18a08f;;;%22	https://html.themeori.net/barbex/assets/img/icon/services-9.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/services-9.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:30	1115/1115	---M--	200	added ('OK')	image/png	etag:%2245b-64eb8581-29a6eeb6bb7b700;;;%22	https://html.themeori.net/barbex/assets/img/icon/services-4.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/services-4.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:30	1087/1087	---M--	200	added ('OK')	image/png	etag:%2243f-64eb8581-7c260935411c7240;;;%22	https://html.themeori.net/barbex/assets/img/icon/services-10.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/services-10.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:31	796/796	---M--	200	added ('OK')	image/png	etag:%2231c-64eb8581-b00828a42a3a06b9;;;%22	https://html.themeori.net/barbex/assets/img/icon/services-5.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/services-5.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:31	796/796	---M--	200	added ('OK')	image/png	etag:%2231c-64eb8581-14f67d7065846725;;;%22	https://html.themeori.net/barbex/assets/img/icon/services-11.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/services-11.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:31	1022/1022	---M--	200	added ('OK')	image/png	etag:%223fe-64eb8581-7c52f335eca1d0;;;%22	https://html.themeori.net/barbex/assets/img/icon/services-6.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/services-6.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:32	1006/1006	---M--	200	added ('OK')	image/png	etag:%223ee-64eb8581-41f1d79787411d92;;;%22	https://html.themeori.net/barbex/assets/img/icon/services-12.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/services-12.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:32	32789/32789	---M--	200	added ('OK')	image/jpeg	etag:%228015-64eb8581-5fe0b5d90fef5e20;;;%22	https://html.themeori.net/barbex/assets/img/features/services-1.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/features/services-1.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:32	39857/39857	---M--	200	added ('OK')	image/jpeg	etag:%229bb1-64eb8581-66afbd9bcccd37be;;;%22	https://html.themeori.net/barbex/assets/img/features/services-2.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/features/services-2.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:33	36949/36949	---M--	200	added ('OK')	image/jpeg	etag:%229055-64eb8581-9e684d6523eb02e6;;;%22	https://html.themeori.net/barbex/assets/img/features/services-3.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/features/services-3.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:33	42886/42886	---M--	200	added ('OK')	image/jpeg	etag:%22a786-64eb8581-4909b6db4e95993f;;;%22	https://html.themeori.net/barbex/assets/img/features/services-4.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/features/services-4.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:33	33802/33802	---M--	200	added ('OK')	image/jpeg	etag:%22840a-64eb8581-ff7e8a45632f0509;;;%22	https://html.themeori.net/barbex/assets/img/features/services-5.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/features/services-5.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:33	34287/34287	---M--	200	added ('OK')	image/jpeg	etag:%2285ef-64eb8581-7fe062ca10cbf3cc;;;%22	https://html.themeori.net/barbex/assets/img/features/services-6.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/features/services-6.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:34	32560/32560	---M--	200	added ('OK')	image/jpeg	etag:%227f30-64eb8581-1c3041757bd1f70;;;%22	https://html.themeori.net/barbex/assets/img/products/products-1.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/products/products-1.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:34	247598/247598	---M--	200	added ('OK')	image/jpeg	etag:%223c72e-64eb8581-61bc54cb1e86fcca;;;%22	https://html.themeori.net/barbex/assets/img/bg/booking.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/bg/booking.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:35	23142/23142	---M--	200	added ('OK')	image/jpeg	etag:%225a66-64eb8581-3787ca178213da8a;;;%22	https://html.themeori.net/barbex/assets/img/products/products-2.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/products/products-2.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:36	11907/11907	---M--	200	added ('OK')	image/jpeg	etag:%222e83-64eb8581-354016901b47f3f7;;;%22	https://html.themeori.net/barbex/assets/img/products/products-3.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/products/products-3.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:36	14874/14874	---M--	200	added ('OK')	image/jpeg	etag:%223a1a-64eb8581-c5c21da4fa0f45be;;;%22	https://html.themeori.net/barbex/assets/img/products/products-4.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/products/products-4.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:36	36998/36998	---M--	200	added ('OK')	image/jpeg	etag:%229086-64eb8581-5fbb87207ff99003;;;%22	https://html.themeori.net/barbex/assets/img/working-2.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/working-2.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:36	32192/32192	---M--	200	added ('OK')	image/jpeg	etag:%227dc0-64eb8581-fa2cdc2974aba70d;;;%22	https://html.themeori.net/barbex/assets/img/working.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/working.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:37	4428/4428	---M--	200	added ('OK')	image/png	etag:%22114c-64eb8581-12973be5cce065dd;;;%22	https://html.themeori.net/barbex/assets/img/shape/testimonial.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/shape/testimonial.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:37	5822/5822	---M--	200	added ('OK')	image/jpeg	etag:%2216be-64eb8581-a83ae2f5695f135d;;;%22	https://html.themeori.net/barbex/assets/img/avatar/testimonial-1.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/avatar/testimonial-1.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:37	897/897	---M--	200	added ('OK')	image/png	etag:%22381-64eb8581-815012c4e02b004c;;;%22	https://html.themeori.net/barbex/assets/img/icon/quote.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/icon/quote.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:37	4276/4276	---M--	200	added ('OK')	image/jpeg	etag:%2210b4-64eb8581-e7bf8d37c2cb6378;;;%22	https://html.themeori.net/barbex/assets/img/avatar/testimonial-2.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/avatar/testimonial-2.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:38	83560/83560	---M--	200	added ('OK')	image/jpeg	etag:%2214668-64eb8581-e425380d18d43cb5;;;%22	https://html.themeori.net/barbex/assets/img/blog/blog-1.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/blog/blog-1.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:38	64730/64730	---M--	200	added ('OK')	image/jpeg	etag:%22fcda-64eb8581-ed3ca3189c0264f5;;;%22	https://html.themeori.net/barbex/assets/img/blog/blog-2.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/blog/blog-2.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:39	71200/71200	---M--	200	added ('OK')	image/jpeg	etag:%2211620-64eb8581-5fa1ff96a6d272a5;;;%22	https://html.themeori.net/barbex/assets/img/blog/blog-3.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/blog/blog-3.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:39	37038/37038	---M--	200	added ('OK')	image/jpeg	etag:%2290ae-64eb8581-a64e5a8a3544e95a;;;%22	https://html.themeori.net/barbex/assets/img/features/instagram-1.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/features/instagram-1.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:39	39306/39306	---M--	200	added ('OK')	image/jpeg	etag:%22998a-64eb8581-3d8e1aea7b748648;;;%22	https://html.themeori.net/barbex/assets/img/features/instagram-2.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/features/instagram-2.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:39	47662/47662	---M--	200	added ('OK')	image/jpeg	etag:%22ba2e-64eb8581-b2b20add42b4f3b4;;;%22	https://html.themeori.net/barbex/assets/img/features/instagram-3.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/features/instagram-3.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:40	41381/41381	---M--	200	added ('OK')	image/jpeg	etag:%22a1a5-64eb8581-fcea493d333da032;;;%22	https://html.themeori.net/barbex/assets/img/features/instagram-4.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/features/instagram-4.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:40	36772/36772	---M--	200	added ('OK')	image/jpeg	etag:%228fa4-64eb8581-47abd114d9eebf6a;;;%22	https://html.themeori.net/barbex/assets/img/features/instagram-5.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/features/instagram-5.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:40	35351/35351	---M--	200	added ('OK')	image/jpeg	etag:%228a17-64eb8581-fd8d7c22076e4c89;;;%22	https://html.themeori.net/barbex/assets/img/features/instagram-6.jpg	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/features/instagram-6.jpg	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:40	2889/2889	---M--	200	added ('OK')	image/png	etag:%22b49-64eb8581-ddea79701e37135f;;;%22	https://html.themeori.net/barbex/assets/img/shape/foorer.png	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/img/shape/foorer.png	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:41	89501/89501	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d9d-64eb8581-8377cfb6a755e64b;gz%22	https://html.themeori.net/barbex/assets/js/jquery-3.6.0.min.js	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/js/jquery-3.6.0.min.js	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:41	59177/59177	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e729-64eb8581-a22a026152991921;gz%22	https://html.themeori.net/barbex/assets/js/bootstrap.min.js	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/js/bootstrap.min.js	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:41	2182/2182	---M-Z	200	added ('OK')	application/x-javascript	etag:%22886-64eb8581-f972d26a9f856f2d;gz%22	https://html.themeori.net/barbex/assets/js/jquery.counterup.min.js	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/js/jquery.counterup.min.js	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:42	21233/21233	---M-Z	200	added ('OK')	application/x-javascript	etag:%2252f1-64eb8581-454fdf567146964;gz%22	https://html.themeori.net/barbex/assets/js/popper.min.js	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/js/popper.min.js	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:42	20222/20222	---M-Z	200	added ('OK')	application/x-javascript	etag:%224efe-64eb8581-20bbd7c3bd7f6015;gz%22	https://html.themeori.net/barbex/assets/js/jquery.magnific-popup.min.js	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/js/jquery.magnific-popup.min.js	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:42	135842/135842	---M-Z	200	added ('OK')	application/x-javascript	etag:%22212a2-64eb8581-ee24dce500c2655c;gz%22	https://html.themeori.net/barbex/assets/js/swiper-bundle.min.js	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/js/swiper-bundle.min.js	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:42	9028/9028	---M-Z	200	added ('OK')	application/x-javascript	etag:%222344-64eb8581-c65cedff3ba5ee4d;gz%22	https://html.themeori.net/barbex/assets/js/jquery.waypoints.min.js	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/js/jquery.waypoints.min.js	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:43	4019/4019	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fb3-64eb8581-16ab1ce07c445089;gz%22	https://html.themeori.net/barbex/assets/js/jquery.meanmenu.min.js	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/js/jquery.meanmenu.min.js	(from https://html.themeori.net/barbex/?storefront=envato-elements)
19:30:43	7151/7151	---M-Z	200	added ('OK')	application/x-javascript	etag:%221bef-64eb8581-d8b1e1a62920b194;gz%22	https://html.themeori.net/barbex/assets/js/custom.js	C:/xampp/htdocs/Duan1.2/H&V/html.themeori.net/barbex/assets/js/custom.js	(from https://html.themeori.net/barbex/?storefront=envato-elements)
